code,name,category
7814,日本創発グループ,その他製品
7815,東京ボード工業,その他製品
7816,スノーピーク,その他製品
7817,パラマウントベッド HD,その他製品
7818,トランザクション,その他製品
7819,粧美堂,その他製品
7820,ニホンフラッシュ,その他製品
7821,前田工繊,その他製品
7822,永大産業,その他製品
7823,アートネイチャー,その他製品
7824,オプトロム,その他製品
7825,ダンロップスポーツ,その他製品
7826,フルヤ金属,その他製品
7827,オービス,その他製品
7829,サマンサタバサジャパンリミテッド,その他製品
7831,ウイルコ HD,その他製品
7832,バンダイナムコ HD,その他製品
7833,アイフィスジャパン,その他製品
7834,マジェスティゴルフ,その他製品
7835,ウィズ,その他製品
7836,アビックス,その他製品
7837,アールシーコア,その他製品
7838,共立印刷,その他製品
7839,SHOEI,その他製品
7840,フランスベッド HD,その他製品
7841,遠藤製作所,その他製品
7842,セガトイズ,その他製品
7843,幻冬舎,その他製品
7844,マーベラス,情報・通信業
7845,ハイビック,その他製品
7846,パイロットコーポレーション,その他製品
7847,グラファイトデザイン,その他製品
7849,スターツ出版,情報・通信業
7850,総合商研,その他製品
7851,カワセコンピュータサプライ,その他製品
7853,フード・プラネット,その他製品
7855,カーディナル,その他製品
7856,萩原工業,その他製品
7857,セキ,その他製品
7858,小野産業,化学
7859,アルメディオ,その他製品
7860,エイベックス,情報・通信業
7861,東京リスマチック,その他製品
7862,TOPPANエッジ,その他製品
7863,平賀,その他製品
7864,フジシールインターナショナル,その他製品
7865,ピープル,その他製品
7866,アトラス,その他製品
7867,タカラトミー,その他製品
7868,広済堂 HD,その他製品
7869,日本フォームサービス,その他製品
7870,福島印刷,その他製品
7871,フクビ化学工業,化学
7872,エステール HD,その他製品
7873,アーク,その他製品
7874,レック,化学
7875,竹田iP HD,その他製品
7877,永大化工,化学
7878,光・彩,その他製品
7879,ノダ,その他製品
7882,アロン化成,化学
7883,サンメッセ,その他製品
7885,タカノ,その他製品
7886,ヤマトモビリティ&Mfg.,化学
7887,南海プライウッド,その他製品
7888,三光合成,化学
7889,桑山,その他製品
7891,日本ユピカ,化学
7893,プロネクサス,その他製品
7894,丸東産業,化学
7895,中央化学,化学
7896,セブン工業,その他製品
7897,ホクシン,その他製品
7898,ウッドワン,その他製品
7899,MICS化学,化学
7901,マツモト,その他製品
7902,ソノコム,その他製品
7903,名古屋木材,卸売業
7904,天龍木材,卸売業
7905,DAIKEN,その他製品
7906,ヨネックス,その他製品
7907,大日本木材防腐,その他製品
7908,きもと,化学
7909,シーアイ化成,化学
7911,TOPPAN HD,その他製品
7912,大日本印刷,その他製品
7913,図書印刷,その他製品
7914,共同印刷,その他製品
7915,NISSHA,その他製品
7916,光村印刷,その他製品
7917,ZACROS,化学
7918,ヴィアHD,小売業
7919,野崎印刷紙業,その他製品
7920,三浦印刷,その他製品
7921,TAKARA&COMPANY,その他製品
7922,三光産業,その他製品
7923,トーイン,その他製品
7925,前澤化成工業,化学
7927,ムトー精工,化学
7928,旭化学工業,化学
7931,未来工業,化学
7932,ニッピ,その他製品
7934,メルクス,その他製品
7935,コンビ,その他製品
7936,アシックス,その他製品
7937,ツツミ,その他製品
7938,リーガルコーポレーション,その他製品
7939,研創,その他製品
7940,ウェーブロック HD,その他製品
7942,ジェイエスピー,化学
7943,ニチハ,ガラス・土石製品
7944,ローランド,その他製品
7945,コマニー,その他製品
7946,光陽社,その他製品
7947,エフピコ,化学
7949,小松ウオール工業,その他製品
7950,日本デコラックス,化学
7951,ヤマハ,その他製品
7952,河合楽器製作所,その他製品
7953,菊水化学工業,その他製品
7954,EMCOM HD,その他製品
7955,クリナップ,その他製品
7956,ピジョン,その他製品
7957,フジコピアン,その他製品
7958,天馬,化学
7959,オリバー,その他製品
7960,パラマウントベッド,その他製品
7961,兼松サステック,その他製品
7962,キングジム,その他製品
7963,興研,その他製品
7965,象印マホービン,電気機器
7966,リンテック,その他製品
7968,TASAKI,その他製品
7970,信越ポリマー,化学
7971,東リ,化学
7972,イトーキ,その他製品
7974,任天堂,その他製品
7975,リヒトラブ,その他製品
7976,三菱鉛筆,その他製品
7979,松風,精密機器
7980,重松製作所,その他製品
7981,タカラスタンダード,その他製品
7983,ミロク,その他製品
7984,コクヨ,その他製品
7985,ネポン,金属製品
7986,日本アイ・エス・ケイ,その他製品
7987,ナカバヤシ,その他製品
7988,ニフコ,化学
7989,立川ブラインド工業,金属製品
7990,グローブライド,その他製品
7991,マミヤ・オーピー,機械
7992,セーラー万年筆,その他製品
7993,サンウエーブ工業,その他製品
7994,オカムラ,その他製品
7995,バルカー,化学
7997,くろがね工作所,その他製品
7999,MUTOH HD,電気機器
8001,伊藤忠商事,卸売業
8002,丸紅,卸売業
8005,スクロール,小売業
8006,ユアサ・フナショク,卸売業
8007,高島,卸売業
8008,ヨンドシー HD,卸売業
8011,三陽商会,繊維製品
8012,長瀬産業,卸売業
8013,ナイガイ,繊維製品
8014,蝶理,卸売業
8015,豊田通商,卸売業
8016,オンワード HD,繊維製品
8018,三共生興,卸売業
8020,兼松,卸売業
8022,美津濃,その他製品
8023,DAIKO XTECH,卸売業
8025,ツカモトコーポレーション,卸売業
8027,ルシアン,卸売業
8028,ファミリーマート,小売業
8029,ルック HD,繊維製品
8030,中央魚類,卸売業
8031,三井物産,卸売業
8032,日本紙パルプ商事,卸売業
8035,東京エレクトロン,電気機器
8036,日立ハイテク,卸売業
8037,カメイ,卸売業
8038,東都水産,卸売業
8039,築地魚市場,卸売業
8040,東京ソワール,繊維製品
8041,OUG HD,卸売業
8042,日本マタイ,卸売業
8043,スターゼン,卸売業
8044,大都魚類,卸売業
8045,横浜丸魚,卸売業
8046,丸藤シートパイル,卸売業
8050,セイコーグループ,精密機器
8051,山善,卸売業
8052,椿本興業,卸売業
8053,住友商事,卸売業
8056,BIPROGY,情報・通信業
8057,内田洋行,卸売業
8058,三菱商事,卸売業
8059,第一実業,卸売業
8060,キヤノンマーケティングジャパン,卸売業
8061,西華産業,卸売業
8062,三国商事,卸売業
8065,佐藤商事,卸売業
8066,三谷商事,卸売業
8068,菱洋エレクトロ,卸売業
8070,東京産業,卸売業
8071,東海エレクトロニクス,卸売業
8072,日本出版貿易,卸売業
8073,MAGねっと HD,その他金融業
8074,ユアサ商事,卸売業
8075,神鋼商事,卸売業
8076,カノークス,卸売業
8077,トルク,卸売業
8078,阪和興業,卸売業
8079,正栄食品工業,卸売業
8080,ジョイス,小売業
8081,カナデン,卸売業
8084,RYODEN,卸売業
8085,ナラサキ産業,卸売業
8086,ニプロ,精密機器
8087,フルサト工業,卸売業
8088,岩谷産業,卸売業
8089,ナイス,卸売業
8090,昭光通商,卸売業
8091,ニチモウ,卸売業
8092,富士通Japan,情報・通信業
8093,極東貿易,卸売業
8095,アステナ HD,卸売業
8096,兼松エレクトロニクス,情報・通信業
8097,三愛オブリ,卸売業
8098,稲畑産業,卸売業
8101,GSIクレオス,卸売業
8103,明和産業,卸売業
8104,クワザワ HD,卸売業
8105,Bitcoin Japan,卸売業
8107,キムラタン,繊維製品
8108,ヤマエ久野,卸売業
8109,山洋工業,卸売業
8110,JFE商事,卸売業
8111,ゴールドウイン,繊維製品
8112,東京スタイル,卸売業
8113,ユニ・チャーム,化学
8114,デサント,繊維製品
8115,ムーンバット,卸売業
8117,中央自動車工業,卸売業
8118,キング,繊維製品
8119,三栄コーポレーション,卸売業
8120,大木,卸売業
8123,川辺,卸売業
8125,ワキタ,卸売業
8127,ヤマトインターナショナル,繊維製品
8129,東邦 HD,卸売業
8130,サンゲツ,卸売業
8131,ミツウロコグループ HD,卸売業
8132,シナネン HD,卸売業
8133,伊藤忠エネクス,卸売業
8134,ザ・トーカイ,小売業
8135,ゼット,卸売業
8136,サンリオ,卸売業
8137,サンワテクノス,卸売業
8138,三京化成,卸売業
8139,ナガホリ,卸売業
8140,リョーサン,卸売業
8141,新光商事,卸売業
8142,トーホー,卸売業
8143,ラピーヌ,繊維製品
8144,デンキョーグループ HD,卸売業
8145,中部水産,卸売業
8147,トミタ,卸売業
8148,上原成商事,卸売業
8150,三信電気,卸売業
8151,東陽テクニカ,卸売業
8152,ソマール,卸売業
8153,モスフードサービス,卸売業
8154,加賀電子,卸売業
8155,三益半導体工業,金属製品
8157,都築電気,卸売業
8158,ソーダニッカ,卸売業
8159,立花エレテック,卸売業
8160,木曽路,小売業
8163,SRS HD,小売業
8165,千趣会,小売業
8166,タカキュー,小売業
8167,リテールパートナーズ,小売業
8168,ケーヨー,小売業
8170,アデランス,その他製品
8171,マックスバリュ中部,小売業
8173,上新電機,小売業
8174,日本瓦斯,小売業
8175,ベスト電器,小売業
8178,マルエツ,小売業
8179,ロイヤル HD,小売業
8181,東天紅,小売業
8182,いなげや,小売業
8184,島忠,小売業
8185,チヨダ,小売業
8186,大塚家具,小売業
8187,京樽,小売業
8190,ヤマナカ,小売業
8191,光製作所,卸売業
8192,サンライズ工業,小売業
8193,鈴丹,小売業
8194,ライフコーポレーション,小売業
8196,カスミ,小売業
8198,マックスバリュ東海,小売業
8200,リンガーハット,小売業
8201,さが美グループ HD,小売業
8202,ラオックス HD,小売業
8203,ミスターマックスHD,小売業
8205,シャクリー・グローバル・グループ,卸売業
8207,テンアライド,小売業
8208,エンチョー,小売業
8209,フレンドリー,小売業
8214,AOKI HD,小売業
8215,銀座山形屋,小売業
8216,アークミール,小売業
8217,オークワ,小売業
8218,コメリ,小売業
8219,青山商事,小売業
8225,タカチホ,卸売業
8226,理経,卸売業
8227,しまむら,小売業
8228,マルイチ産商,卸売業
8229,CFSコーポレーション,医薬品
8230,はせがわ,小売業
8233,髙島屋,小売業
8236,丸善雄松堂,小売業
8237,松屋,小売業
8242,エイチ・ツー・オーリテイリング,小売業
8244,近鉄百貨店,小売業
8245,興和ファシリティズ,小売業
8246,岩田屋,小売業
8247,大和,小売業
8248,ニッセン HD,小売業
8249,テクノアソシエ,卸売業
8251,パルコ,小売業
8252,丸井グループ,小売業
8253,クレディセゾン,その他金融業
8254,さいか屋,小売業
8255,アクシアルリテイリング,小売業
8256,プロルート丸光,卸売業
8257,山陽百貨店,小売業
8260,井筒屋,小売業
8263,ダイエー,小売業
8266,イズミヤ,小売業
8267,イオン,小売業
8270,ユニーグループHD,小売業
8273,イズミ,小売業
8274,東武ストア,小売業
8275,フォーバル,卸売業
8276,平和堂,小売業
8278,フジ,小売業
8279,ヤオコー,小売業
8281,ゼビオ HD,小売業
8282,ケーズ HD,小売業
8283,PALTAC,卸売業
8285,三谷産業,卸売業
8287,マックスバリュ西日本,小売業
8289,Olympicグループ,小売業
8291,日産東京販売 HD,小売業
8293,ATグループ,小売業
8298,ファミリー,小売業
8303,SBI新生銀行,銀行業
8304,あおぞら銀行,銀行業
8306,三菱UFJ FG,銀行業
8308,りそな HD,銀行業
8309,三井住友トラストグループ,銀行業
8316,三井住友 FG,銀行業
8324,第四北越銀行,銀行業
8325,北越銀行,銀行業
8327,西日本シティ銀行,銀行業
8328,札幌北洋 HD,銀行業
8331,千葉銀行,銀行業
8332,横浜銀行,銀行業
8333,常陽銀行,銀行業
8334,群馬銀行,銀行業
8336,武蔵野銀行,銀行業
8337,千葉興業銀行,銀行業
8338,筑波銀行,銀行業
8339,東京都民銀行,銀行業
8341,七十七銀行,銀行業
8342,青森みちのく銀行,銀行業
8343,秋田銀行,銀行業
8344,山形銀行,銀行業
8345,岩手銀行,銀行業
8346,東邦銀行,銀行業
8347,荘内銀行,銀行業
8349,東北銀行,銀行業
8350,みちのく銀行,銀行業
8354,ふくおか FG,銀行業
8355,静岡銀行,銀行業
8356,十六銀行,銀行業
8358,スルガ銀行,銀行業
8359,八十二長野銀行,銀行業
8360,山梨中央銀行,銀行業
8361,大垣共立銀行,銀行業
8362,福井銀行,銀行業
8363,北國銀行,銀行業
8364,清水銀行,銀行業
8365,富山銀行,銀行業
8366,滋賀銀行,銀行業
8367,南都銀行,銀行業
8368,百五銀行,銀行業
8369,京都銀行,銀行業
8370,紀陽銀行,銀行業
8374,三重銀行,銀行業
8375,池田泉州銀行,銀行業
8377,ほくほく FG,銀行業
8379,広島銀行,銀行業
8381,山陰合同銀行,銀行業
8382,中国銀行,銀行業
8383,鳥取銀行,銀行業
8385,伊予銀行,銀行業
8386,百十四銀行,銀行業
8387,四国銀行,銀行業
8388,阿波銀行,銀行業
8390,鹿児島銀行,銀行業
8392,大分銀行,銀行業
8393,宮崎銀行,銀行業
8394,肥後銀行,銀行業
8395,佐賀銀行,銀行業
8396,十八銀行,銀行業
8397,沖縄銀行,銀行業
8398,筑邦銀行,銀行業
8399,琉球銀行,銀行業
8403,三井住友信託銀行,銀行業
8404,みずほ信託銀行,銀行業
8409,きらぼし銀行,銀行業
8410,セブン銀行,銀行業
8411,みずほ FG,銀行業
8415,紀陽 HD,銀行業
8416,高知銀行,銀行業
8418,山口 FG,銀行業
8421,信金中央金庫,その他金融業
8423,アクリーティブ,その他金融業
8424,芙蓉総合リース,その他金融業
8425,みずほリース,その他金融業
8426,ブルーホライゾン債権回収,その他金融業
8439,東京センチュリー,その他金融業
8462,フューチャーベンチャーキャピタル,証券、商品先物取引業
8473,SBI HD,証券、商品先物取引業
8489,ジャパン・ファイナンシャル・ソリューションズ,その他金融業
8508,Jトラスト,その他金融業
8511,日本証券金融,その他金融業
8513,中部証券金融,その他金融業
8514,RHインシグノ,その他金融業
8515,アイフル,その他金融業
8518,日本アジア投資,証券、商品先物取引業
8519,ポケットカード,その他金融業
8520,きらやか銀行,銀行業
8521,長野銀行,銀行業
8522,名古屋銀行,銀行業
8524,北洋銀行,銀行業
8527,愛知銀行,銀行業
8528,岐阜銀行,銀行業
8529,第三銀行,銀行業
8530,中京銀行,銀行業
8536,東日本銀行,銀行業
8537,大光銀行,銀行業
8540,福岡中央銀行,銀行業
8541,愛媛銀行,銀行業
8542,トマト銀行,銀行業
8543,みなと銀行,銀行業
8544,京葉銀行,銀行業
8545,関西アーバン銀行,銀行業
8550,栃木銀行,銀行業
8551,北日本銀行,銀行業
8552,びわこ銀行,銀行業
8554,南日本銀行,銀行業
8556,香川銀行,銀行業
8558,東和銀行,銀行業
8559,豊和銀行,銀行業
8560,宮崎太陽銀行,銀行業
8561,徳島銀行,銀行業
8562,福島銀行,銀行業
8563,大東銀行,銀行業
8564,更生会社武富士,その他金融業
8566,リコーリース,その他金融業
8568,シンキ,その他金融業
8570,イオンフィナンシャルサービス,その他金融業
8571,NISグループ,その他金融業
8572,アコム,その他金融業
8574,SMBCコンシューマーファイナンス,その他金融業
8584,ジャックス,その他金融業
8585,オリエントコーポレーション,その他金融業
8586,日立キャピタル,その他金融業
8588,セントラルファイナンス,サービス業
8589,アプラスフィナンシャル,その他金融業
8591,オリックス,その他金融業
8593,三菱HCキャピタル,その他金融業
8594,中道リース,その他金融業
8595,ジャフコグループ,証券、商品先物取引業
8596,九州リースサービス,その他金融業
8600,トモニ HD,銀行業
8601,大和証券G,証券、商品先物取引業
8604,野村 HD,証券、商品先物取引業
8606,みずほ証券,証券、商品先物取引業
8607,みずほインベスターズ証券,証券、商品先物取引業
8609,岡三証券グループ,証券、商品先物取引業
8613,丸三証券,証券、商品先物取引業
8614,東洋証券,証券、商品先物取引業
8616,東海東京フィナンシャルHD,証券、商品先物取引業
8617,光世証券,証券、商品先物取引業
8622,水戸証券,証券、商品先物取引業
8624,いちよし証券,証券、商品先物取引業
8625,髙木証券,証券、商品先物取引業
8628,松井証券,証券、商品先物取引業
8630,SOMPO HD,保険業
8634,ジェー・ピー・モルガン・チェース・アンド・カンパニー(JPMorgan Chase&Co.),銀行業
8648,バンク・オブ・アメリカ・コーポレーション(Bank of America Corporation),銀行業
8685,アメリカン・インターナショナル・グループ・インク,保険業
8686,AFLAC Incorporated,保険業
8692,だいこう証券ビジネス,証券、商品先物取引業
8697,日本取引所グループ,その他金融業
8698,マネックスグループ,証券、商品先物取引業
8699,HS HD,証券、商品先物取引業
8700,丸八証券,証券、商品先物取引業
8702,スター HD,証券、商品先物取引業
8703,三菱UFJeスマート証券,証券、商品先物取引業
8704,トレイダーズ HD,証券、商品先物取引業
8705,日産証券グループ,証券、商品先物取引業
8706,極東証券,証券、商品先物取引業
8707,岩井コスモ HD,証券、商品先物取引業
8708,アイザワ証券グループ,証券、商品先物取引業
8709,インヴァスト証券,証券、商品先物取引業
8710,シティグループ・インク,銀行業
8711,FXプライムbyGMO,証券、商品先物取引業
8713,フィデア HD,銀行業
8714,池田泉州 HD,銀行業
8715,アニコム HD,保険業
8718,JPN HD,その他金融業
8725,MS&ADインシュアランスグループ HD,保険業
8728,マネースクウェアHD,証券、商品先物取引業
8729,ソニー FG,保険業
8732,マネーパートナーズグループ,証券、商品先物取引業
8734,アストマックス・トレーディング,サービス業
8735,SBIフューチャーズ,その他金融業
8737,あかつき本社,証券、商品先物取引業
8738,ひまわり HD,証券、商品先物取引業
8739,スパークス・グループ,証券、商品先物取引業
8740,フジトミ証券,証券、商品先物取引業
8742,小林洋行,証券、商品先物取引業
8744,ユニコムグループ HD,その他金融業
8746,unbanked,証券、商品先物取引業
8747,豊トラスティ証券,証券、商品先物取引業
8749,エース交易,証券、商品先物取引業
8750,第一ライフグループ,保険業
8754,日本興亜損害保険,保険業
8755,損害保険ジャパン,保険業
8761,あいおいニッセイ同和損害保険,保険業
8766,東京海上 HD,保険業
8767,ウェブクルー,保険業
8769,アドバンテッジリスクマネジメント,保険業
8771,イー・ギャランティ,その他金融業
8772,アサックス,その他金融業
8783,abc,その他金融業
8787,UCS,その他金融業
8789,フィンテックグローバル,その他金融業
8793,NECキャピタルソリューション,その他金融業
8795,T&D HD,保険業
8798,アドバンスクリエイト,保険業
8801,三井不動産,不動産業
8802,三菱地所,不動産業
8803,平和不動産,不動産業
8804,東京建物,不動産業
8806,ダイビル,不動産業
8809,サンケイビル,不動産業
8815,東急不動産,不動産業
8818,京阪神ビルディング,不動産業
8821,立飛企業,不動産業
8830,住友不動産,不動産業
8833,東宝不動産,不動産業
8834,三菱地所レジデンス,不動産業
8835,太平洋興発,卸売業
8836,RISE,不動産業
8838,有楽土地,不動産業
8840,大京,不動産業
8841,テーオーシー,不動産業
8842,東京楽天地,不動産業
8844,コスモスイニシア,不動産業
8848,レオパレス21,不動産業
8850,スターツコーポレーション,不動産業
8851,アーバンライフ,不動産業
8854,日住サービス,不動産業
8860,フジ住宅,不動産業
8864,空港施設,不動産業
8866,コマーシャル・アールイー,不動産業
8869,明和地所,不動産業
8870,住友不動産販売,不動産業
8871,ゴールドクレスト,不動産業
8872,エイブル,不動産業
8875,東栄住宅,不動産業
8876,リログループ,サービス業
8877,エスリード,不動産業
8879,東急リバブル,不動産業
8880,飯田産業,不動産業
8881,日神グループ HD,不動産業
8885,ラ・アトレ,不動産業
8886,ウッドフレンズ,不動産業
8887,シーラ HD,不動産業
8889,EL CAMINO REAL,不動産業
8890,レーサム,不動産業
8891,AMG HD,不動産業
8892,エスコン,不動産業
8893,新日本建物,不動産業
8894,REVOLUTION,不動産業
8895,アーネストワン,不動産業
8897,MIRARTH HD,不動産業
8898,センチュリー21・ジャパン,不動産業
8900,セイクレスト,不動産業
8903,サンウッド,不動産業
8904,AVANTIA,不動産業
8905,イオンモール,不動産業
8907,フージャースコーポレーション,不動産業
8908,毎日コムネット,不動産業
8909,シノケングループ,不動産業
8910,サンシティ,不動産業
8912,エリアクエスト,不動産業
8913,ゼクス,不動産業
8914,エリアリンク,不動産業
8915,タクトホーム,不動産業
8917,ファースト住建,不動産業
8918,ランド,不動産業
8919,カチタス,不動産業
8920,東祥,サービス業
8922,日本アセットマーケティング,不動産業
8923,トーセイ,不動産業
8925,アルデプロ,不動産業
8927,明豊エンタープライズ,不動産業
8928,穴吹興産,不動産業
8929,青山財産ネットワークス,不動産業
8931,和田興産,不動産業
8933,NTT都市開発,不動産業
8934,サンフロンティア不動産,不動産業
8935,FJネクスト HD,不動産業
8938,グロームHD,不動産業
8939,大和システム,不動産業
8940,インテリックス,不動産業
8944,ランドビジネス,不動産業
8945,サンネクスタグループ,不動産業
8946,ASIAN STAR,不動産業
8992,グッドマンジャパン,サービス業
8993,アトリウムリアルティ,不動産業
8995,誠建設工業,不動産業
8996,ハウスフリーダム,不動産業
8997,日本パーキング,不動産業
8998,SBIライフリビング,不動産業
8999,グランディハウス,不動産業
9001,東武鉄道,陸運業
9003,相鉄 HD,陸運業
9005,東急,陸運業
9006,京浜急行電鉄,陸運業
9007,小田急電鉄,陸運業
9008,京王電鉄,陸運業
9009,京成電鉄,陸運業
9010,富士急行,陸運業
9012,秩父鉄道,陸運業
9014,新京成電鉄,陸運業
9017,新潟交通,陸運業
9020,東日本旅客鉄道,陸運業
9021,西日本旅客鉄道,陸運業
9022,東海旅客鉄道,陸運業
9023,東京地下鉄,陸運業
9024,西武 HD,陸運業
9025,鴻池運輸,陸運業
9027,ロジネットジャパン,陸運業
9028,ゼロ,陸運業
9029,ヒガシ HD,陸運業
9031,西日本鉄道,陸運業
9033,広島電鉄,陸運業
9034,南総通運,陸運業
9035,第一交通産業,陸運業
9036,東部ネットワーク,陸運業
9037,ハマキョウレックス,陸運業
9039,サカイ引越センター,陸運業
9040,大宝運輸,陸運業
9041,近鉄グループ HD,陸運業
9042,阪急阪神 HD,陸運業
9044,南海電気鉄道,陸運業
9045,京阪 HD,陸運業
9046,神戸電鉄,陸運業
9047,名糖運輸,陸運業
9048,名古屋鉄道,陸運業
9049,京福電気鉄道,陸運業
9051,センコン物流,陸運業
9052,山陽電気鉄道,陸運業
9053,中央運輸,陸運業
9055,アルプス物流,陸運業
9056,ヒューテックノオリン,陸運業
9057,遠州トラック,陸運業
9058,トランコム,倉庫・運輸関連
9059,カンダ HD,陸運業
9060,日本ロジテム,陸運業
9061,富士物流,陸運業
9062,日本通運,陸運業
9063,岡山県貨物運送,陸運業
9064,ヤマト HD,陸運業
9065,山九,陸運業
9066,日新,倉庫・運輸関連
9067,丸運,陸運業
9068,丸全昭和運輸,陸運業
9069,センコーグループ HD,陸運業
9070,トナミ HD,陸運業
9072,ニッコン HD,陸運業
9073,京極運輸商事,陸運業
9074,日本石油輸送,陸運業
9075,福山通運,陸運業
9076,セイノー HD,陸運業
9077,名鉄運輸,陸運業
9078,エスラインG,陸運業
9081,神奈川中央交通,陸運業
9082,大和自動車交通,陸運業
9083,神姫バス,陸運業
9085,北海道中央バス,陸運業
9086,Lマネジメント,陸運業
9087,タカセ,陸運業
9090,AZ-COM丸和 HD,陸運業
9099,C&Fロジ HD,陸運業
9101,日本郵船,海運業
9104,商船三井,海運業
9107,川崎汽船,海運業
9110,NSユナイテッド海運,海運業
9113,乾汽船,海運業
9115,明海グループ,海運業
9119,飯野海運,海運業
9123,太平洋海運,海運業
9127,玉井商船,海運業
9130,共栄タンカー,海運業
9132,第一中央汽船,海運業
9133,東栄リーファーライン,海運業
9142,九州旅客鉄道,陸運業
9143,SG HD,陸運業
9145,ビーイング HD,陸運業
9147,NIPPON EXPRESS HD,陸運業
9157,スタジアム,サービス業
9158,シーユーシー,サービス業
9159,W TOKYO,サービス業
9160,ノバレーゼ,サービス業
9161,ID&E HD,サービス業
9162,ブリーチ,サービス業
9163,ナレルグループ,サービス業
9164,トライト,サービス業
9165,クオルテック,サービス業
9166,GENDA,サービス業
9168,ライズ・コンサルティング・グループ,サービス業
9170,成友興業,サービス業
9171,栗林商船,海運業
9173,東海汽船,海運業
9174,ワンダーテーブル,海運業
9176,佐渡汽船,海運業
9179,川崎近海汽船,海運業
9180,NSユナイテッド内航海運,海運業
9193,東京汽船,倉庫・運輸関連
9201,日本航空,空運業
9202,ANA HD,空運業
9204,スカイマーク,空運業
9205,更生会社日本航空,空運業
9206,スターフライヤー,空運業
9211,エフ・コード,サービス業
9212,Green Earth Institute,サービス業
9213,セイファート,サービス業
9214,Recovery International,サービス業
9215,CaSy,サービス業
9216,ビーウィズ,サービス業
9217,Repertoire Genesis,医薬品
9218,メンタルヘルステクノロジーズ,情報・通信業
9219,ギックス,サービス業
9220,エフビー介護サービス,サービス業
9221,フルハシEPO,サービス業
9223,ASNOVA,サービス業
9225,ブリッジコンサルティンググループ,サービス業
9227,マイクロ波化学,サービス業
9229,サンウェルズ,サービス業
9232,パスコ,空運業
9233,アジア航測,空運業
9234,国際航業 HD,空運業
9235,売れるネット広告社グループ,情報・通信業
9236,ジャパンM&Aソリューション,サービス業
9237,笑美面,サービス業
9238,バリュークリエーション,サービス業
9240,デリバリーコンサルティング,情報・通信業
9241,フューチャーリンクネットワーク,サービス業
9242,メディア総研,サービス業
9244,デジタリフト,サービス業
9245,リベロ,サービス業
9246,プロジェクト HD,サービス業
9247,TRE HD,サービス業
9248,人・夢・技術グループ,サービス業
9249,日本エコシステム,サービス業
9250,GRCS,サービス業
9251,AB&Company,サービス業
9252,ラストワンマイル,情報・通信業
9253,スローガン,サービス業
9254,ラバブルマーケティンググループ,情報・通信業
9255,ZEALS,情報・通信業
9256,サクシード,サービス業
9257,YCP HD(グローバル)リミテッド,外国法人・組合
9258,CS-C,情報・通信業
9259,タカヨシ HD,サービス業
9260,西本Wismettac HD,卸売業
9262,シルバーライフ,卸売業
9263,ビジョナリー HD,小売業
9264,ポエック,卸売業
9265,ヤマシタヘルスケア HD,卸売業
9266,一家ダイニングプロジェクト,小売業
9267,Genky DrugStores,小売業
9268,オプティマスグループ,卸売業
9270,バリュエンス HD,卸売業
9271,和心,小売業
9272,ブティックス,小売業
9273,コーア商事 HD,医薬品
9274,KPPグループ HD,卸売業
9275,ナルミヤ・インターナショナル,小売業
9277,総合メディカル HD,小売業
9278,ブックオフグループ HD,小売業
9279,ギフト HD,小売業
9301,三菱倉庫,倉庫・運輸関連
9302,三井倉庫 HD,倉庫・運輸関連
9303,住友倉庫,倉庫・運輸関連
9304,澁澤倉庫,倉庫・運輸関連
9305,ヤマタネ,卸売業
9306,東陽倉庫,倉庫・運輸関連
9307,杉村倉庫,倉庫・運輸関連
9308,乾汽船,海運業
9310,日本トランスシティ,倉庫・運輸関連
9311,アサガミ,倉庫・運輸関連
9312,ケイヒン,倉庫・運輸関連
9313,丸八倉庫,倉庫・運輸関連
9314,品川倉庫建物,倉庫・運輸関連
9317,オーナミ,倉庫・運輸関連
9318,アジア開発キャピタル,証券、商品先物取引業
9319,中央倉庫,倉庫・運輸関連
9320,三和倉庫,倉庫・運輸関連
9321,アイ・ロジスティクス,倉庫・運輸関連
9322,川西倉庫,倉庫・運輸関連
9324,安田倉庫,倉庫・運輸関連
9325,ファイズ HD,サービス業
9326,関通,倉庫・運輸関連
9327,イー・ロジット,倉庫・運輸関連
9330,揚羽,サービス業
9331,キャスター,サービス業
9332,NISSO HD,サービス業
9333,Earth Technology Group,サービス業
9336,大栄環境,サービス業
9337,トリドリ,サービス業
9338,INFORICH,サービス業
9339,コーチ・エィ,サービス業
9340,アソインターナショナル,その他製品
9341,GENOVA,サービス業
9342,スマサポ,サービス業
9343,アイビス,サービス業
9344,アクシスコンサルティング,サービス業
9345,ビズメイツ,サービス業
9346,ココルポート,サービス業
9347,日本管財 HD,サービス業
9348,ispace,輸送用機器
9349,キタムラHD,サービス業
9351,東洋埠頭,倉庫・運輸関連
9353,櫻島埠頭,倉庫・運輸関連
9355,リンコーコーポレーション,倉庫・運輸関連
9357,名港海運,倉庫・運輸関連
9358,宇徳,倉庫・運輸関連
9359,伊勢湾海運,倉庫・運輸関連
9360,鈴与シンワート,倉庫・運輸関連
9361,伏木海陸運送,倉庫・運輸関連
9362,兵機海運,倉庫・運輸関連
9363,大運,倉庫・運輸関連
9364,上組,倉庫・運輸関連
9365,トレーディア,倉庫・運輸関連
9366,サンリツ,倉庫・運輸関連
9367,大東港運,倉庫・運輸関連
9368,キムラユニティー,倉庫・運輸関連
9369,キユーソー流通システム,倉庫・運輸関連
